LOCATION,BEVERAGE TYPES,TIME,VALUE
Luxembourg,Other alcoholic beverages,1999,0.0
North Macedonia,All types,1999,5.03
North Macedonia,Beer,1999,1.92
North Macedonia,Wine,1999,0.96
North Macedonia,Spirits,1999,2.15
North Macedonia,Other alcoholic beverages,1999,0.0
Norway,All types,1999,5.45
Norway,Beer,1999,2.84
Norway,Wine,1999,1.49
Norway,Spirits,1999,1.05
Norway,Other alcoholic beverages,1999,0.06
Poland,All types,1999,8.22
Poland,Beer,1999,3.74
Poland,Wine,1999,1.86
Poland,Spirits,1999,2.62
Poland,Other alcoholic beverages,1999,0.0
Portugal,All types,1999,13.18
Portugal,Beer,1999,3.89
Portugal,Wine,1999,6.72
Portugal,Spirits,1999,1.81
Portugal,Other alcoholic beverages,1999,0.76
Romania,All types,1999,7.66
Romania,Beer,1999,3.09
Romania,Wine,1999,3.52
Romania,Spirits,1999,1.05
Romania,Other alcoholic beverages,1999,0.0
Slovakia,All types,1999,12.13
Slovakia,Beer,1999,5.36
Slovakia,Wine,1999,1.76
Slovakia,Spirits,1999,5.01
Slovakia,Other alcoholic beverages,1999,0.0
Slovenia,All types,1999,12.28
Slovenia,Beer,1999,5.04
Slovenia,Wine,1999,5.13
Slovenia,Spirits,1999,1.76
Slovenia,Other alcoholic beverages,1999,0.34
Spain,All types,1999,11.33
Spain,Beer,1999,4.06
Spain,Wine,1999,4.39
Spain,Spirits,1999,2.82
Spain,Other alcoholic beverages,1999,0.06
Sweden,All types,1999,6.88
Sweden,Beer,1999,3.65
Sweden,Wine,1999,2.0
Sweden,Spirits,1999,1.23
Sweden,Other alcoholic beverages,1999,0.0
Switzerland,All types,1999,11.05
Switzerland,Beer,1999,3.4
Switzerland,Wine,1999,5.83
Switzerland,Spirits,1999,1.7
Switzerland,Other alcoholic beverages,1999,0.12
Ukraine,All types,1999,3.93
Ukraine,Beer,1999,1.04
Ukraine,Wine,1999,0.37
Ukraine,Spirits,1999,2.51
Ukraine,Other alcoholic beverages,1999,0.0
Albania,All types,1998,1.54
Albania,Beer,1998,0.46
Albania,Wine,1998,0.62
Albania,Spirits,1998,0.42
Albania,Other alcoholic beverages,1998,0.03
Austria,All types,1998,12.9
Austria,Beer,1998,6.8
Austria,Wine,1998,4.3
Austria,Spirits,1998,1.8
Belarus,All types,1998,11.72
Belarus,Beer,1998,1.19
Belarus,Wine,1998,0.72
Belarus,Spirits,1998,7.57
Belarus,Other alcoholic beverages,1998,2.25
Belgium,All types,1998,9.92
Belgium,Beer,1998,5.96
Belgium,Wine,1998,2.59
Belgium,Spirits,1998,1.37
Belgium,Other alcoholic beverages,1998,0.0
Bosnia and Herzegovina,All types,1998,8.37
Bosnia and Herzegovina,Beer,1998,1.72
Bosnia and Herzegovina,Wine,1998,0.28
Bosnia and Herzegovina,Spirits,1998,6.37
Bulgaria,All types,1998,7.86
Bulgaria,Beer,1998,1.99
Bulgaria,Wine,1998,2.91
Bulgaria,Spirits,1998,2.96
Bulgaria,Other alcoholic beverages,1998,0.0
Croatia,All types,1998,13.84
Croatia,Beer,1998,4.38
Croatia,Wine,1998,6.78
Croatia,Spirits,1998,2.68
Croatia,Other alcoholic beverages,1998,0.0
Czechia,All types,1998,13.92
Czechia,Beer,1998,7.78
Czechia,Wine,1998,2.18
Czechia,Spirits,1998,3.96
Czechia,Other alcoholic beverages,1998,0.0
Denmark,All types,1998,11.69
Denmark,Beer,1998,6.41
Denmark,Wine,1998,3.91
Denmark,Spirits,1998,1.37
Estonia,All types,1998,8.01
Estonia,Beer,1998,3.18
Estonia,Wine,1998,1.11
Estonia,Spirits,1998,3.49
Estonia,Other alcoholic beverages,1998,0.23
Finland,All types,1998,8.6
Finland,Beer,1998,4.38
Finland,Wine,1998,1.73
Finland,Spirits,1998,1.16
Finland,Other alcoholic beverages,1998,1.33
France,All types,1998,13.27
France,Beer,1998,2.38
France,Wine,1998,7.89
France,Spirits,1998,2.75
France,Other alcoholic beverages,1998,0.25
Germany,All types,1998,12.74
Germany,Beer,1998,7.02
Germany,Wine,1998,3.05
Germany,Spirits,1998,2.67
Germany,Other alcoholic beverages,1998,
Greece,All types,1998,9.03
Greece,Beer,1998,2.49
Greece,Wine,1998,4.17
Greece,Spirits,1998,2.32
Greece,Other alcoholic beverages,1998,0.05
Hungary,All types,1998,12.69
Hungary,Beer,1998,4.13
Hungary,Wine,1998,4.81
Hungary,Spirits,1998,3.75
Iceland,All types,1998,5.56
Iceland,Beer,1998,2.64
Iceland,Wine,1998,1.18
Iceland,Spirits,1998,1.74
Iceland,Other alcoholic beverages,1998,0.0
Ireland,All types,1998,14.44
Ireland,Beer,1998,9.93
Ireland,Wine,1998,1.35
Ireland,Spirits,1998,2.45
Ireland,Other alcoholic beverages,1998,0.71
Italy,All types,1998,8.98
Italy,Beer,1998,1.57
Italy,Wine,1998,6.67
Italy,Spirits,1998,0.7
Latvia,All types,1998,8.94
Latvia,Beer,1998,1.61
Latvia,Wine,1998,1.13
Latvia,Spirits,1998,6.21
Latvia,Other alcoholic beverages,1998,0.0
Lithuania,All types,1998,6.35
Lithuania,Beer,1998,2.91
Lithuania,Wine,1998,0.95
Lithuania,Spirits,1998,2.43
Lithuania,Other alcoholic beverages,1998,0.06
Luxembourg,All types,1998,12.88
Luxembourg,Beer,1998,4.7
Luxembourg,Wine,1998,5.47
Luxembourg,Spirits,1998,2.71
Luxembourg,Other alcoholic beverages,1998,0.0
North Macedonia,All types,1998,6.24
North Macedonia,Beer,1998,2.01
North Macedonia,Wine,1998,1.07
North Macedonia,Spirits,1998,3.15
North Macedonia,Other alcoholic beverages,1998,0.0
Norway,All types,1998,5.24
Norway,Beer,1998,3.17
Norway,Wine,1998,1.23
Norway,Spirits,1998,1.03
Norway,Other alcoholic beverages,1998,0.0
Poland,All types,1998,8.32
Poland,Beer,1998,3.4
Poland,Wine,1998,1.9
Poland,Spirits,1998,3.02
Poland,Other alcoholic beverages,1998,0.0
Portugal,All types,1998,12.48
Portugal,Beer,1998,3.8
Portugal,Wine,1998,7.16
Portugal,Spirits,1998,0.71
Portugal,Other alcoholic beverages,1998,0.81
Romania,All types,1998,7.28
Romania,Beer,1998,2.76
Romania,Wine,1998,3.37
Romania,Spirits,1998,1.15
Romania,Other alcoholic beverages,1998,0.0
Slovakia,All types,1998,12.13
Slovakia,Beer,1998,5.37
Slovakia,Wine,1998,1.84
Slovakia,Spirits,1998,4.92
Slovakia,Other alcoholic beverages,1998,0.0
Slovenia,All types,1998,14.61
Slovenia,Beer,1998,4.59
Slovenia,Wine,1998,7.52
Slovenia,Spirits,1998,2.15
Slovenia,Other alcoholic beverages,1998,0.35
Spain,All types,1998,11.58
Spain,Beer,1998,3.94
Spain,Wine,1998,4.62
Spain,Spirits,1998,2.95
Spain,Other alcoholic beverages,1998,0.07
Sweden,All types,1998,6.8
Sweden,Beer,1998,3.53
Sweden,Wine,1998,1.98
Sweden,Spirits,1998,1.29
Sweden,Other alcoholic beverages,1998,0.0
Switzerland,All types,1998,11.07
Switzerland,Beer,1998,3.53
Switzerland,Wine,1998,5.72
Switzerland,Spirits,1998,1.7
Switzerland,Other alcoholic beverages,1998,0.12
Ukraine,All types,1998,3.74
Ukraine,Beer,1998,0.85
Ukraine,Wine,1998,0.42
Ukraine,Spirits,1998,2.46
Ukraine,Other alcoholic beverages,1998,0.0
Albania,All types,1997,2.22
Albania,Beer,1997,0.48
Albania,Wine,1997,0.98
Albania,Spirits,1997,0.77
Albania,Other alcoholic beverages,1997,0.0
Austria,All types,1997,12.9
Austria,Beer,1997,6.7
Austria,Wine,1997,4.2
Austria,Spirits,1997,2.0
Belarus,All types,1997,11.02
Belarus,Beer,1997,1.14
Belarus,Wine,1997,0.37
Belarus,Spirits,1997,7.97
Belarus,Other alcoholic beverages,1997,1.54
Belgium,All types,1997,10.92
Belgium,Beer,1997,6.11
Belgium,Wine,1997,3.34
Belgium,Spirits,1997,1.47
Belgium,Other alcoholic beverages,1997,0.0
Bosnia and Herzegovina,All types,1997,10.0
Bosnia and Herzegovina,Beer,1997,1.76
Bosnia and Herzegovina,Wine,1997,0.21
Bosnia and Herzegovina,Spirits,1997,8.03
Bulgaria,All types,1997,8.13
Bulgaria,Beer,1997,2.31
Bulgaria,Wine,1997,2.86
Bulgaria,Spirits,1997,2.96
Bulgaria,Other alcoholic beverages,1997,0.0
Croatia,All types,1997,13.21
Croatia,Beer,1997,4.42
Croatia,Wine,1997,6.81
Croatia,Spirits,1997,1.98
Croatia,Other alcoholic beverages,1997,0.0
Czechia,All types,1997,14.05
Czechia,Beer,1997,7.84
Czechia,Wine,1997,2.18
Czechia,Spirits,1997,4.03
Czechia,Other alcoholic beverages,1997,0.0
Denmark,All types,1997,12.2
Denmark,Beer,1997,6.92
Denmark,Wine,1997,3.93
Denmark,Spirits,1997,1.35
Estonia,All types,1997,8.3
Estonia,Beer,1997,2.72
Estonia,Wine,1997,0.98
Estonia,Spirits,1997,4.5
Estonia,Other alcoholic beverages,1997,0.1
Finland,All types,1997,8.56
Finland,Beer,1997,4.51
Finland,Wine,1997,1.65
Finland,Spirits,1997,1.11
Finland,Other alcoholic beverages,1997,1.29
France,All types,1997,13.31
France,Beer,1997,2.29
France,Wine,1997,8.02
France,Spirits,1997,2.75
France,Other alcoholic beverages,1997,0.25
Germany,All types,1997,13.0
Germany,Beer,1997,7.24
Germany,Wine,1997,3.09
Germany,Spirits,1997,2.67
Germany,Other alcoholic beverages,1997,
Greece,All types,1997,9.5
Greece,Beer,1997,2.32
Greece,Wine,1997,4.56
Greece,Spirits,1997,2.57
Greece,Other alcoholic beverages,1997,0.05
Hungary,All types,1997,12.51
Hungary,Beer,1997,4.16
Hungary,Wine,1997,4.59
Hungary,Spirits,1997,3.76
Iceland,All types,1997,5.1
Iceland,Beer,1997,2.41
Iceland,Wine,1997,0.97
Iceland,Spirits,1997,1.72
Iceland,Other alcoholic beverages,1997,0.0
Ireland,All types,1997,14.18
Ireland,Beer,1997,9.96
Ireland,Wine,1997,1.2
Ireland,Spirits,1997,2.34
Ireland,Other alcoholic beverages,1997,0.68
Italy,All types,1997,9.12
Italy,Beer,1997,1.49
Italy,Wine,1997,6.88
Italy,Spirits,1997,0.7
Latvia,All types,1997,8.36
Latvia,Beer,1997,1.62
Latvia,Wine,1997,0.84
Latvia,Spirits,1997,5.9
Latvia,Other alcoholic beverages,1997,0.0
Lithuania,All types,1997,7.34
Lithuania,Beer,1997,2.5
Lithuania,Wine,1997,0.89
Lithuania,Spirits,1997,3.92
Lithuania,Other alcoholic beverages,1997,0.03
Luxembourg,All types,1997,13.03
Luxembourg,Beer,1997,4.77
Luxembourg,Wine,1997,5.56
Luxembourg,Spirits,1997,2.71
Luxembourg,Other alcoholic beverages,1997,0.0
North Macedonia,All types,1997,5.53
North Macedonia,Beer,1997,1.69
North Macedonia,Wine,1997,1.08
North Macedonia,Spirits,1997,2.76
North Macedonia,Other alcoholic beverages,1997,0.0
Norway,All types,1997,5.28
Norway,Beer,1997,2.95
Norway,Wine,1997,1.28
Norway,Spirits,1997,1.01
Norway,Other alcoholic beverages,1997,0.04
Poland,All types,1997,8.51
Poland,Beer,1997,3.16
Poland,Wine,1997,1.79
Poland,Spirits,1997,3.56
Poland,Other alcoholic beverages,1997,0.0
Portugal,All types,1997,12.58
Portugal,Beer,1997,3.88
Portugal,Wine,1997,7.22
Portugal,Spirits,1997,0.71
Portugal,Other alcoholic beverages,1997,0.77
Romania,All types,1997,8.74
Romania,Beer,1997,2.12
Romania,Wine,1997,4.72
Romania,Spirits,1997,1.9
Romania,Other alcoholic beverages,1997,0.0
Slovakia,All types,1997,13.09
Slovakia,Beer,1997,5.87
Slovakia,Wine,1997,2.0
Slovakia,Spirits,1997,5.22
Slovakia,Other alcoholic beverages,1997,0.0
Slovenia,All types,1997,11.44
Slovenia,Beer,1997,5.0
Slovenia,Wine,1997,5.29
Slovenia,Spirits,1997,0.8
Slovenia,Other alcoholic beverages,1997,0.35
Spain,All types,1997,11.69
Spain,Beer,1997,3.95
Spain,Wine,1997,4.57
Spain,Spirits,1997,3.08
Spain,Other alcoholic beverages,1997,0.09
Sweden,All types,1997,7.11
Sweden,Beer,1997,3.8
Sweden,Wine,1997,1.97
Sweden,Spirits,1997,1.34
Sweden,Other alcoholic beverages,1997,0.0
Switzerland,All types,1997,11.21
Switzerland,Beer,1997,3.41
Switzerland,Wine,1997,5.85
Switzerland,Spirits,1997,1.83
Switzerland,Other alcoholic beverages,1997,0.12
Ukraine,All types,1997,3.98
Ukraine,Beer,1997,0.78
Ukraine,Wine,1997,0.38
Ukraine,Spirits,1997,2.81
Ukraine,Other alcoholic beverages,1997,0.0
Albania,All types,1996,3.12
Albania,Beer,1996,0.59
Albania,Wine,1996,1.37
Albania,Spirits,1996,1.16
Albania,Other alcoholic beverages,1996,0.0
Austria,All types,1996,13.5
Austria,Beer,1996,6.8
Austria,Wine,1996,4.4
Austria,Spirits,1996,2.3
Belarus,All types,1996,10.45
Belarus,Beer,1996,0.98
Belarus,Wine,1996,0.28
Belarus,Spirits,1996,8.16
Belarus,Other alcoholic beverages,1996,1.03
Belgium,All types,1996,10.94
Belgium,Beer,1996,6.2
Belgium,Wine,1996,3.35
Belgium,Spirits,1996,1.39
Belgium,Other alcoholic beverages,1996,0.0
Bosnia and Herzegovina,All types,1996,9.68
Bosnia and Herzegovina,Beer,1996,1.46
Bosnia and Herzegovina,Wine,1996,0.15
Bosnia and Herzegovina,Spirits,1996,8.07
Bulgaria,All types,1996,9.18
Bulgaria,Beer,1996,3.23
Bulgaria,Wine,1996,2.89
Bulgaria,Spirits,1996,3.06
Bulgaria,Other alcoholic beverages,1996,0.0
Croatia,All types,1996,11.1
Croatia,Beer,1996,4.1
Croatia,Wine,1996,5.4
Croatia,Spirits,1996,1.6
Croatia,Other alcoholic beverages,1996,0.0
Czechia,All types,1996,13.78
Czechia,Beer,1996,7.69
Czechia,Wine,1996,2.18
Czechia,Spirits,1996,3.91
Czechia,Other alcoholic beverages,1996,0.0
Denmark,All types,1996,12.27
Denmark,Beer,1996,7.14
Denmark,Wine,1996,3.78
Denmark,Spirits,1996,1.35
Estonia,All types,1996,7.97
Estonia,Beer,1996,2.24
Estonia,Wine,1996,0.83
Estonia,Spirits,1996,4.83
Estonia,Other alcoholic beverages,1996,0.07
Finland,All types,1996,8.24
Finland,Beer,1996,4.43
Finland,Wine,1996,1.48
Finland,Spirits,1996,1.08
Finland,Other alcoholic beverages,1996,1.25
France,All types,1996,13.77
France,Beer,1996,2.45
France,Wine,1996,8.18
France,Spirits,1996,2.87
France,Other alcoholic beverages,1996,0.27
Germany,All types,1996,13.12
Germany,Beer,1996,7.29
Germany,Wine,1996,3.06
Germany,Spirits,1996,2.77
Germany,Other alcoholic beverages,1996,
Greece,All types,1996,9.67
Greece,Beer,1996,2.33
Greece,Wine,1996,4.47
Greece,Spirits,1996,2.81
Greece,Other alcoholic beverages,1996,0.06
Hungary,All types,1996,12.55
Hungary,Beer,1996,4.29
Hungary,Wine,1996,4.37
Hungary,Spirits,1996,3.89
Iceland,All types,1996,4.9
Iceland,Beer,1996,2.2
Iceland,Wine,1996,0.91
Iceland,Spirits,1996,1.79
Iceland,Other alcoholic beverages,1996,0.0
Ireland,All types,1996,13.66
Ireland,Beer,1996,9.53
Ireland,Wine,1996,1.08
Ireland,Spirits,1996,2.36
Ireland,Other alcoholic beverages,1996,0.69
Italy,All types,1996,9.13
Italy,Beer,1996,1.41
Italy,Wine,1996,6.98
Italy,Spirits,1996,0.7
Latvia,All types,1996,8.37
Latvia,Beer,1996,1.65
Latvia,Wine,1996,1.06
Latvia,Spirits,1996,5.66
Latvia,Other alcoholic beverages,1996,0.0
Lithuania,All types,1996,7.13
Lithuania,Beer,1996,2.1
Lithuania,Wine,1996,1.26
Lithuania,Spirits,1996,3.75
Lithuania,Other alcoholic beverages,1996,0.02
Luxembourg,All types,1996,13.31
Luxembourg,Beer,1996,4.87
Luxembourg,Wine,1996,5.62
Luxembourg,Spirits,1996,2.82
Luxembourg,Other alcoholic beverages,1996,0.0
North Macedonia,All types,1996,5.68
North Macedonia,Beer,1996,2.01
North Macedonia,Wine,1996,1.12
North Macedonia,Spirits,1996,2.54
North Macedonia,Other alcoholic beverages,1996,0.0
Norway,All types,1996,5.04
Norway,Beer,1996,2.88
Norway,Wine,1996,1.12
Norway,Spirits,1996,1.02
Norway,Other alcoholic beverages,1996,0.02
Poland,All types,1996,7.91
Poland,Beer,1996,2.74
Poland,Wine,1996,1.45
Poland,Spirits,1996,3.72
Poland,Other alcoholic beverages,1996,0.0
Portugal,All types,1996,12.84
Portugal,Beer,1996,3.87
Portugal,Wine,1996,7.53
Portugal,Spirits,1996,0.7
Portugal,Other alcoholic beverages,1996,0.75
Romania,All types,1996,8.05
Romania,Beer,1996,2.24
Romania,Wine,1996,3.8
Romania,Spirits,1996,2.01
Romania,Other alcoholic beverages,1996,0.0
Slovakia,All types,1996,12.86
Slovakia,Beer,1996,5.78
Slovakia,Wine,1996,1.95
Slovakia,Spirits,1996,5.13
Slovakia,Other alcoholic beverages,1996,0.0
Slovenia,All types,1996,12.6
Slovenia,Beer,1996,5.36
Slovenia,Wine,1996,5.34
Slovenia,Spirits,1996,1.32
Slovenia,Other alcoholic beverages,1996,0.58
Spain,All types,1996,10.86
Spain,Beer,1996,3.93
Spain,Wine,1996,3.97
Spain,Spirits,1996,2.86
Spain,Other alcoholic beverages,1996,0.1
Sweden,All types,1996,6.9
Sweden,Beer,1996,3.65
Sweden,Wine,1996,1.81
Sweden,Spirits,1996,1.44
Sweden,Other alcoholic beverages,1996,0.0
Switzerland,All types,1996,11.33
Switzerland,Beer,1996,3.53
Switzerland,Wine,1996,5.85
Switzerland,Spirits,1996,1.83
Switzerland,Other alcoholic beverages,1996,0.12
Ukraine,All types,1996,3.26
Ukraine,Beer,1996,0.76
Ukraine,Wine,1996,0.35
Ukraine,Spirits,1996,2.1
Ukraine,Other alcoholic beverages,1996,0.04
Albania,All types,1995,2.87
Albania,Beer,1995,1.01
Albania,Wine,1995,1.05
Albania,Spirits,1995,0.81
Albania,Other alcoholic beverages,1995,0.0
Austria,All types,1995,13.4
Austria,Beer,1995,6.9
Austria,Wine,1995,4.5
Austria,Spirits,1995,2.0
Belarus,All types,1995,9.35
Belarus,Beer,1995,0.79
Belarus,Wine,1995,0.41
Belarus,Spirits,1995,7.43
Belarus,Other alcoholic beverages,1995,0.71
Belgium,All types,1995,11.04
Belgium,Beer,1995,6.34
Belgium,Wine,1995,3.35
Belgium,Spirits,1995,1.35
Belgium,Other alcoholic beverages,1995,0.0
Bosnia and Herzegovina,All types,1995,8.47
Bosnia and Herzegovina,Beer,1995,1.09
Bosnia and Herzegovina,Wine,1995,0.78
Bosnia and Herzegovina,Spirits,1995,6.6
Bulgaria,All types,1995,9.51
Bulgaria,Beer,1995,3.24
Bulgaria,Wine,1995,2.92
Bulgaria,Spirits,1995,3.35
Bulgaria,Other alcoholic beverages,1995,0.0
Croatia,All types,1995,10.91
Croatia,Beer,1995,4.15
Croatia,Wine,1995,4.95
Croatia,Spirits,1995,1.81
Croatia,Other alcoholic beverages,1995,0.0
Czechia,All types,1995,13.74
Czechia,Beer,1995,7.72
Czechia,Wine,1995,2.14
Czechia,Spirits,1995,3.89
Czechia,Other alcoholic beverages,1995,0.0
Denmark,All types,1995,12.16
Denmark,Beer,1995,7.27
Denmark,Wine,1995,3.68
Denmark,Spirits,1995,1.21
Estonia,All types,1995,8.27
Estonia,Beer,1995,2.29
Estonia,Wine,1995,0.58
Estonia,Spirits,1995,5.37
Estonia,Other alcoholic beverages,1995,0.03
Finland,All types,1995,8.31
Finland,Beer,1995,4.48
Finland,Wine,1995,1.42
Finland,Spirits,1995,1.2
Finland,Other alcoholic beverages,1995,1.29
France,All types,1995,14.12
France,Beer,1995,2.43
France,Wine,1995,8.61
France,Spirits,1995,2.82
France,Other alcoholic beverages,1995,0.26
Germany,All types,1995,13.35
Germany,Beer,1995,7.52
Germany,Wine,1995,3.01
Germany,Spirits,1995,2.82
Germany,Other alcoholic beverages,1995,
Greece,All types,1995,10.09
Greece,Beer,1995,2.4
Greece,Wine,1995,4.56
Greece,Spirits,1995,3.07
Greece,Other alcoholic beverages,1995,0.06
Hungary,All types,1995,12.56
Hungary,Beer,1995,4.56
Hungary,Wine,1995,3.85
Hungary,Spirits,1995,4.15
Iceland,All types,1995,4.76
Iceland,Beer,1995,2.02
Iceland,Wine,1995,0.81
Iceland,Spirits,1995,1.93
Iceland,Other alcoholic beverages,1995,0.0
Ireland,All types,1995,12.86
Ireland,Beer,1995,9.16
Ireland,Wine,1995,0.97
Ireland,Spirits,1995,2.12
Ireland,Other alcoholic beverages,1995,0.61
Italy,All types,1995,9.62
Italy,Beer,1995,1.49
Italy,Wine,1995,7.19
Italy,Spirits,1995,0.94
Latvia,All types,1995,9.08
Latvia,Beer,1995,1.74
Latvia,Wine,1995,1.01
Latvia,Spirits,1995,6.33
Latvia,Other alcoholic beverages,1995,0.0
Lithuania,All types,1995,6.09
Lithuania,Beer,1995,2.08
Lithuania,Wine,1995,0.55
Lithuania,Spirits,1995,3.44
Lithuania,Other alcoholic beverages,1995,0.02
Luxembourg,All types,1995,13.61
Luxembourg,Beer,1995,4.98
Luxembourg,Wine,1995,5.81
Luxembourg,Spirits,1995,2.82
Luxembourg,Other alcoholic beverages,1995,0.0
North Macedonia,All types,1995,6.63
North Macedonia,Beer,1995,1.98
North Macedonia,Wine,1995,1.17
North Macedonia,Spirits,1995,3.48
North Macedonia,Other alcoholic beverages,1995,0.0
Norway,All types,1995,4.79
Norway,Beer,1995,2.75
Norway,Wine,1995,1.04
Norway,Spirits,1995,1.0
Norway,Other alcoholic beverages,1995,0.0
Poland,All types,1995,8.01
Poland,Beer,1995,2.52
Poland,Wine,1995,0.97
Poland,Spirits,1995,4.52
Poland,Other alcoholic beverages,1995,0.0
Portugal,All types,1995,13.59
Portugal,Beer,1995,3.92
Portugal,Wine,1995,8.16
Portugal,Spirits,1995,0.72
Portugal,Other alcoholic beverages,1995,0.79
Romania,All types,1995,8.2
Romania,Beer,1995,2.46
Romania,Wine,1995,3.73
Romania,Spirits,1995,2.01
Romania,Other alcoholic beverages,1995,0.0
Slovakia,All types,1995,12.55
Slovakia,Beer,1995,5.65
Slovakia,Wine,1995,1.86
Slovakia,Spirits,1995,5.04
Slovakia,Other alcoholic beverages,1995,0.0
Slovenia,All types,1995,13.94
Slovenia,Beer,1995,5.53
Slovenia,Wine,1995,6.09
Slovenia,Spirits,1995,1.76
Slovenia,Other alcoholic beverages,1995,0.56
Spain,All types,1995,11.09
Spain,Beer,1995,3.99
Spain,Wine,1995,4.03
Spain,Spirits,1995,2.99
Spain,Other alcoholic beverages,1995,0.08
Sweden,All types,1995,7.33
Sweden,Beer,1995,3.98
Sweden,Wine,1995,1.71
Sweden,Spirits,1995,1.64
Sweden,Other alcoholic beverages,1995,0.0
Switzerland,All types,1995,11.45
Switzerland,Beer,1995,3.65
Switzerland,Wine,1995,5.85
Switzerland,Spirits,1995,1.83
Switzerland,Other alcoholic beverages,1995,0.12
Ukraine,All types,1995,3.72
Ukraine,Beer,1995,0.85
Ukraine,Wine,1995,0.3
Ukraine,Spirits,1995,2.54
Ukraine,Other alcoholic beverages,1995,0.02
Albania,All types,1994,2.77
Albania,Beer,1994,1.27
Albania,Wine,1994,0.68
Albania,Spirits,1994,0.82
Albania,Other alcoholic beverages,1994,0.0
Austria,All types,1994,12.5
Austria,Beer,1994,6.9
Austria,Wine,1994,4.3
Austria,Spirits,1994,1.3
Belarus,All types,1994,9.86
Belarus,Beer,1994,0.88
Belarus,Wine,1994,0.66
Belarus,Spirits,1994,7.55
Belarus,Other alcoholic beverages,1994,0.77
Belgium,All types,1994,11.12
Belgium,Beer,1994,6.47
Belgium,Wine,1994,3.22
Belgium,Spirits,1994,1.43
Belgium,Other alcoholic beverages,1994,0.0
Bosnia and Herzegovina,All types,1994,8.19
Bosnia and Herzegovina,Beer,1994,1.09
Bosnia and Herzegovina,Wine,1994,0.43
Bosnia and Herzegovina,Spirits,1994,6.67
Bulgaria,All types,1994,9.7
Bulgaria,Beer,1994,3.26
Bulgaria,Wine,1994,2.96
Bulgaria,Spirits,1994,3.48
