LOCATION,BEVERAGE TYPES,TIME,VALUE
Croatia,Alltypes,1980,
Croatia,Beer,1980,
Croatia,Wine,1980,
Croatia,Spirits,1980,
Croatia,Otheralcoholicbeverages,1980,
Croatia,Alltypes,1981,
Croatia,Beer,1981,
Croatia,Wine,1981,
Croatia,Spirits,1981,
Croatia,Otheralcoholicbeverages,1981,
Croatia,Alltypes,1982,
Croatia,Beer,1982,
Croatia,Wine,1982,
Croatia,Spirits,1982,
Croatia,Otheralcoholicbeverages,1982,
Croatia,Alltypes,1983,
Croatia,Beer,1983,
Croatia,Wine,1983,
Croatia,Spirits,1983,
Croatia,Otheralcoholicbeverages,1983,
Croatia,Alltypes,1984,
Croatia,Beer,1984,
Croatia,Wine,1984,
Croatia,Spirits,1984,
Croatia,Otheralcoholicbeverages,1984,
Croatia,Alltypes,1985,
Croatia,Beer,1985,
Croatia,Wine,1985,
Croatia,Spirits,1985,
Croatia,Otheralcoholicbeverages,1985,
Croatia,Alltypes,1986,
Croatia,Beer,1986,
Croatia,Wine,1986,
Croatia,Spirits,1986,
Croatia,Otheralcoholicbeverages,1986,
Croatia,Alltypes,1987,13.51
Croatia,Beer,1987,3.27
Croatia,Wine,1987,6.58
Croatia,Spirits,1987,3.66
Croatia,Otheralcoholicbeverages,1987,0.0
Croatia,Alltypes,1988,11.07
Croatia,Beer,1988,3.13
Croatia,Wine,1988,5.03
Croatia,Spirits,1988,2.91
Croatia,Otheralcoholicbeverages,1988,0.0
Croatia,Alltypes,1989,10.92
Croatia,Beer,1989,2.87
Croatia,Wine,1989,5.1
Croatia,Spirits,1989,2.95
Croatia,Otheralcoholicbeverages,1989,0.0
Croatia,Alltypes,1990,15.9
Croatia,Beer,1990,3.9
Croatia,Wine,1990,7.6
Croatia,Spirits,1990,4.4
Croatia,Otheralcoholicbeverages,1990,0.0
Croatia,Alltypes,1991,13.69
Croatia,Beer,1991,3.17
Croatia,Wine,1991,6.13
Croatia,Spirits,1991,4.39
Croatia,Otheralcoholicbeverages,1991,0.0
Croatia,Alltypes,1992,11.47
Croatia,Beer,1992,3.49
Croatia,Wine,1992,6.3
Croatia,Spirits,1992,1.68
Croatia,Otheralcoholicbeverages,1992,0.0
Croatia,Alltypes,1993,11.26
Croatia,Beer,1993,3.29
Croatia,Wine,1993,6.0
Croatia,Spirits,1993,1.97
Croatia,Otheralcoholicbeverages,1993,0.0
Croatia,Alltypes,1994,11.61
Croatia,Beer,1994,4.09
Croatia,Wine,1994,5.3
Croatia,Spirits,1994,2.22
Croatia,Otheralcoholicbeverages,1994,0.0
Croatia,Alltypes,1995,10.91
Croatia,Beer,1995,4.15
Croatia,Wine,1995,4.95
Croatia,Spirits,1995,1.81
Croatia,Otheralcoholicbeverages,1995,0.0
Croatia,Alltypes,1996,11.1
Croatia,Beer,1996,4.1
Croatia,Wine,1996,5.4
Croatia,Spirits,1996,1.6
Croatia,Otheralcoholicbeverages,1996,0.0
Croatia,Alltypes,1997,13.21
Croatia,Beer,1997,4.42
Croatia,Wine,1997,6.81
Croatia,Spirits,1997,1.98
Croatia,Otheralcoholicbeverages,1997,0.0
Croatia,Alltypes,1998,13.84
Croatia,Beer,1998,4.38
Croatia,Wine,1998,6.78
Croatia,Spirits,1998,2.68
Croatia,Otheralcoholicbeverages,1998,0.0
Croatia,Alltypes,1999,12.15
Croatia,Beer,1999,4.56
Croatia,Wine,1999,6.57
Croatia,Spirits,1999,1.02
Croatia,Otheralcoholicbeverages,1999,0.0
Croatia,Alltypes,2000,13.24
Croatia,Beer,2000,5.15
Croatia,Wine,2000,5.93
Croatia,Spirits,2000,1.81
Croatia,Otheralcoholicbeverages,2000,0.35
Croatia,Alltypes,2001,13.69
Croatia,Beer,2001,5.26
Croatia,Wine,2001,6.23
Croatia,Spirits,2001,1.84
Croatia,Otheralcoholicbeverages,2001,0.35
Croatia,Alltypes,2002,13.88
Croatia,Beer,2002,5.04
Croatia,Wine,2002,6.68
Croatia,Spirits,2002,1.81
Croatia,Otheralcoholicbeverages,2002,0.35
Croatia,Alltypes,2003,12.99
Croatia,Beer,2003,5.14
Croatia,Wine,2003,5.71
Croatia,Spirits,2003,1.79
Croatia,Otheralcoholicbeverages,2003,0.35
Croatia,Alltypes,2004,12.42
Croatia,Beer,2004,4.94
Croatia,Wine,2004,5.36
Croatia,Spirits,2004,1.77
Croatia,Otheralcoholicbeverages,2004,0.35
Croatia,Alltypes,2005,10.72
Croatia,Beer,2005,4.85
Croatia,Wine,2005,4.25
Croatia,Spirits,2005,1.27
Croatia,Otheralcoholicbeverages,2005,0.35
Croatia,Alltypes,2006,10.98
Croatia,Beer,2006,4.98
Croatia,Wine,2006,4.37
Croatia,Spirits,2006,1.27
Croatia,Otheralcoholicbeverages,2006,0.36
Croatia,Alltypes,2007,11.36
Croatia,Beer,2007,5.12
Croatia,Wine,2007,4.62
Croatia,Spirits,2007,1.24
Croatia,Otheralcoholicbeverages,2007,0.38
Croatia,Alltypes,2008,11.36
Croatia,Beer,2008,5.02
Croatia,Wine,2008,4.71
Croatia,Spirits,2008,1.24
Croatia,Otheralcoholicbeverages,2008,0.39
Croatia,Alltypes,2009,11.11
Croatia,Beer,2009,4.74
Croatia,Wine,2009,4.75
Croatia,Spirits,2009,1.23
Croatia,Otheralcoholicbeverages,2009,0.39
Croatia,Alltypes,2010,10.71
Croatia,Beer,2010,4.48
Croatia,Wine,2010,5.02
Croatia,Spirits,2010,1.21
Croatia,Otheralcoholicbeverages,2010,0.39
Croatia,Alltypes,2011,11.01
Croatia,Beer,2011,4.73
Croatia,Wine,2011,5.05
Croatia,Spirits,2011,1.23
Croatia,Otheralcoholicbeverages,2011,0.4
Croatia,Alltypes,2012,10.58
Croatia,Beer,2012,4.55
Croatia,Wine,2012,4.78
Croatia,Spirits,2012,1.25
Croatia,Otheralcoholicbeverages,2012,0.38
Croatia,Alltypes,2013,10.39
Croatia,Beer,2013,4.61
Croatia,Wine,2013,4.51
Croatia,Spirits,2013,1.28
Croatia,Otheralcoholicbeverages,2013,0.36
Croatia,Alltypes,2014,9.5
Croatia,Beer,2014,4.25
Croatia,Wine,2014,3.94
Croatia,Spirits,2014,1.32
Croatia,Otheralcoholicbeverages,2014,0.36
Croatia,Alltypes,2015,9.64
Croatia,Beer,2015,4.55
Croatia,Wine,2015,3.76
Croatia,Spirits,2015,1.33
Croatia,Otheralcoholicbeverages,2015,0.36
Croatia,Alltypes,2016,10.0
Croatia,Beer,2016,4.62
Croatia,Wine,2016,4.03
Croatia,Spirits,2016,1.34
Croatia,Otheralcoholicbeverages,2016,0.37
Croatia,Alltypes,2017,9.7
Croatia,Beer,2017,4.65
Croatia,Wine,2017,3.7
Croatia,Spirits,2017,1.35
Croatia,Otheralcoholicbeverages,2017,0.38
Croatia,Alltypes,2018,9.63
Croatia,Beer,2018,4.75
Croatia,Wine,2018,3.52
Croatia,Spirits,2018,1.36
Croatia,Otheralcoholicbeverages,2018,0.39
Croatia,Alltypes,2019,9.64
Croatia,Beer,2019,4.75
Croatia,Wine,2019,3.52
Croatia,Spirits,2019,1.37
Croatia,Otheralcoholicbeverages,2019,0.36
Czechia,Alltypes,1960,
Czechia,Beer,1960,
Czechia,Wine,1960,
Czechia,Spirits,1960,
Czechia,Alltypes,1961,9.0
Czechia,Beer,1961,5.65
Czechia,Wine,1961,2.0
Czechia,Spirits,1961,1.35
Czechia,Alltypes,1962,9.12
Czechia,Beer,1962,5.87
Czechia,Wine,1962,1.81
Czechia,Spirits,1962,1.44
Czechia,Alltypes,1963,9.06
Czechia,Beer,1963,6.15
Czechia,Wine,1963,1.58
Czechia,Spirits,1963,1.33
Czechia,Alltypes,1964,9.36
Czechia,Beer,1964,6.1
Czechia,Wine,1964,1.99
Czechia,Spirits,1964,1.27
Czechia,Alltypes,1965,10.18
Czechia,Beer,1965,6.52
Czechia,Wine,1965,2.25
Czechia,Spirits,1965,1.41
Czechia,Alltypes,1966,10.49
Czechia,Beer,1966,6.76
Czechia,Wine,1966,2.07
Czechia,Spirits,1966,1.66
Czechia,Alltypes,1967,10.64
Czechia,Beer,1967,6.81
Czechia,Wine,1967,1.97
Czechia,Spirits,1967,1.86
Czechia,Alltypes,1968,10.61
Czechia,Beer,1968,6.62
Czechia,Wine,1968,1.69
Czechia,Spirits,1968,2.3
Czechia,Alltypes,1969,11.42
Czechia,Beer,1969,6.77
Czechia,Wine,1969,1.85
Czechia,Spirits,1969,2.8
Czechia,Alltypes,1970,11.9
Czechia,Beer,1970,6.86
Czechia,Wine,1970,2.04
Czechia,Spirits,1970,3.0
Czechia,Alltypes,1971,11.57
Czechia,Beer,1971,7.1
Czechia,Wine,1971,2.12
Czechia,Spirits,1971,2.35
Czechia,Alltypes,1972,12.66
Czechia,Beer,1972,7.57
Czechia,Wine,1972,2.04
Czechia,Spirits,1972,3.05
Czechia,Alltypes,1973,12.95
Czechia,Beer,1973,7.54
Czechia,Wine,1973,2.04
Czechia,Spirits,1973,3.37
Czechia,Alltypes,1974,13.11
Czechia,Beer,1974,7.46
Czechia,Wine,1974,2.16
Czechia,Spirits,1974,3.49
Czechia,Alltypes,1975,13.33
Czechia,Beer,1975,7.31
Czechia,Wine,1975,2.31
Czechia,Spirits,1975,3.71
Czechia,Alltypes,1976,13.62
Czechia,Beer,1976,7.41
Czechia,Wine,1976,2.34
Czechia,Spirits,1976,3.87
Czechia,Alltypes,1977,14.2
Czechia,Beer,1977,7.24
Czechia,Wine,1977,2.45
Czechia,Spirits,1977,4.51
Czechia,Alltypes,1978,14.64
Czechia,Beer,1978,7.46
Czechia,Wine,1978,2.5
Czechia,Spirits,1978,4.68
Czechia,Alltypes,1979,13.17
Czechia,Beer,1979,6.73
Czechia,Wine,1979,2.22
Czechia,Spirits,1979,4.22
Czechia,Alltypes,1980,13.99
Czechia,Beer,1980,7.16
Czechia,Wine,1980,2.23
Czechia,Spirits,1980,4.6
Czechia,Otheralcoholicbeverages,1980,
Czechia,Alltypes,1981,14.23
Czechia,Beer,1981,7.22
Czechia,Wine,1981,2.3
Czechia,Spirits,1981,4.71
Czechia,Otheralcoholicbeverages,1981,
Czechia,Alltypes,1982,14.12
Czechia,Beer,1982,7.34
Czechia,Wine,1982,2.11
Czechia,Spirits,1982,4.67
Czechia,Otheralcoholicbeverages,1982,
Czechia,Alltypes,1983,14.14
Czechia,Beer,1983,7.68
Czechia,Wine,1983,2.11
Czechia,Spirits,1983,4.35
Czechia,Otheralcoholicbeverages,1983,
Czechia,Alltypes,1984,14.29
Czechia,Beer,1984,7.75
Czechia,Wine,1984,2.24
Czechia,Spirits,1984,4.3
Czechia,Otheralcoholicbeverages,1984,
Czechia,Alltypes,1985,14.24
Czechia,Beer,1985,7.33
Czechia,Wine,1985,2.3
Czechia,Spirits,1985,4.61
Czechia,Otheralcoholicbeverages,1985,
Czechia,Alltypes,1986,13.01
Czechia,Beer,1986,6.82
Czechia,Wine,1986,1.76
Czechia,Spirits,1986,4.43
Czechia,Otheralcoholicbeverages,1986,
Czechia,Alltypes,1987,13.2
Czechia,Beer,1987,6.93
Czechia,Wine,1987,1.96
Czechia,Spirits,1987,4.31
Czechia,Otheralcoholicbeverages,1987,
Czechia,Alltypes,1988,12.84
Czechia,Beer,1988,6.71
Czechia,Wine,1988,1.85
Czechia,Spirits,1988,4.28
Czechia,Otheralcoholicbeverages,1988,
Czechia,Alltypes,1989,13.01
Czechia,Beer,1989,6.75
Czechia,Wine,1989,1.95
Czechia,Spirits,1989,4.31
Czechia,Otheralcoholicbeverages,1989,
Czechia,Alltypes,1990,
Czechia,Beer,1990,
Czechia,Wine,1990,
Czechia,Spirits,1990,
Czechia,Otheralcoholicbeverages,1990,
Czechia,Alltypes,1991,13.74
Czechia,Beer,1991,7.45
Czechia,Wine,1991,2.12
Czechia,Spirits,1991,4.16
Czechia,Otheralcoholicbeverages,1991,0.0
Czechia,Alltypes,1992,14.39
Czechia,Beer,1992,8.22
Czechia,Wine,1992,2.13
Czechia,Spirits,1992,4.03
Czechia,Otheralcoholicbeverages,1992,0.0
Czechia,Alltypes,1993,13.72
Czechia,Beer,1993,7.67
Czechia,Wine,1993,2.16
Czechia,Spirits,1993,3.89
Czechia,Otheralcoholicbeverages,1993,0.0
Czechia,Alltypes,1994,13.83
Czechia,Beer,1994,7.76
Czechia,Wine,1994,2.15
Czechia,Spirits,1994,3.91
Czechia,Otheralcoholicbeverages,1994,0.0
Czechia,Alltypes,1995,13.74
Czechia,Beer,1995,7.72
Czechia,Wine,1995,2.14
Czechia,Spirits,1995,3.89
Czechia,Otheralcoholicbeverages,1995,0.0
Czechia,Alltypes,1996,13.78
Czechia,Beer,1996,7.69
Czechia,Wine,1996,2.18
Czechia,Spirits,1996,3.91
Czechia,Otheralcoholicbeverages,1996,0.0
Czechia,Alltypes,1997,14.05
Czechia,Beer,1997,7.84
Czechia,Wine,1997,2.18
Czechia,Spirits,1997,4.03
Czechia,Otheralcoholicbeverages,1997,0.0
Czechia,Alltypes,1998,13.92
Czechia,Beer,1998,7.78
Czechia,Wine,1998,2.18
Czechia,Spirits,1998,3.96
Czechia,Otheralcoholicbeverages,1998,0.0
Czechia,Alltypes,1999,13.85
Czechia,Beer,1999,7.68
Czechia,Wine,1999,2.18
Czechia,Spirits,1999,3.99
Czechia,Otheralcoholicbeverages,1999,0.0
Czechia,Alltypes,2000,13.9
Czechia,Beer,2000,7.63
Czechia,Wine,2000,2.31
Czechia,Spirits,2000,3.96
Czechia,Otheralcoholicbeverages,2000,0.0
Czechia,Alltypes,2001,13.64
Czechia,Beer,2001,7.44
Czechia,Wine,2001,2.31
Czechia,Spirits,2001,3.89
Czechia,Otheralcoholicbeverages,2001,0.0
Czechia,Alltypes,2002,13.77
Czechia,Beer,2002,7.55
Czechia,Wine,2002,2.3
Czechia,Spirits,2002,3.92
Czechia,Otheralcoholicbeverages,2002,0.0
Czechia,Alltypes,2003,13.87
Czechia,Beer,2003,7.61
Czechia,Wine,2003,2.3
Czechia,Spirits,2003,3.95
Czechia,Otheralcoholicbeverages,2003,0.0
Czechia,Alltypes,2004,13.42
Czechia,Beer,2004,7.53
Czechia,Wine,2004,2.32
Czechia,Spirits,2004,3.57
Czechia,Otheralcoholicbeverages,2004,0.0
Czechia,Alltypes,2005,13.66
Czechia,Beer,2005,7.65
Czechia,Wine,2005,2.36
Czechia,Spirits,2005,3.65
Czechia,Otheralcoholicbeverages,2005,0.0
Czechia,Alltypes,2006,13.58
Czechia,Beer,2006,7.43
Czechia,Wine,2006,2.41
Czechia,Spirits,2006,3.74
Czechia,Otheralcoholicbeverages,2006,0.0
Czechia,Alltypes,2007,13.83
Czechia,Beer,2007,7.42
Czechia,Wine,2007,2.59
Czechia,Spirits,2007,3.82
Czechia,Otheralcoholicbeverages,2007,0.0
Czechia,Alltypes,2008,13.65
Czechia,Beer,2008,7.29
Czechia,Wine,2008,2.58
Czechia,Spirits,2008,3.77
Czechia,Otheralcoholicbeverages,2008,0.0
Czechia,Alltypes,2009,13.43
Czechia,Beer,2009,7.01
Czechia,Wine,2009,2.61
Czechia,Spirits,2009,3.81
Czechia,Otheralcoholicbeverages,2009,0.0
Czechia,Alltypes,2010,12.68
Czechia,Beer,2010,6.72
Czechia,Wine,2010,2.71
Czechia,Spirits,2010,3.26
Czechia,Otheralcoholicbeverages,2010,0.0
Czechia,Alltypes,2011,12.56
Czechia,Beer,2011,6.64
Czechia,Wine,2011,2.71
Czechia,Spirits,2011,3.21
Czechia,Otheralcoholicbeverages,2011,0.0
Czechia,Alltypes,2012,12.83
Czechia,Beer,2012,6.93
Czechia,Wine,2012,2.77
Czechia,Spirits,2012,3.12
Czechia,Otheralcoholicbeverages,2012,0.0
Czechia,Alltypes,2013,12.54
Czechia,Beer,2013,6.87
Czechia,Wine,2013,2.63
Czechia,Spirits,2013,3.04
Czechia,Otheralcoholicbeverages,2013,0.0
Czechia,Alltypes,2014,12.75
Czechia,Beer,2014,6.88
Czechia,Wine,2014,2.74
Czechia,Spirits,2014,3.13
Czechia,Otheralcoholicbeverages,2014,0.0
Czechia,Alltypes,2015,12.76
Czechia,Beer,2015,6.87
Czechia,Wine,2015,2.66
Czechia,Spirits,2015,3.23
Czechia,Otheralcoholicbeverages,2015,0.0
Czechia,Alltypes,2016,12.92
Czechia,Beer,2016,6.88
Czechia,Wine,2016,2.76
Czechia,Spirits,2016,3.28
Czechia,Otheralcoholicbeverages,2016,0.0
Czechia,Alltypes,2017,12.73
Czechia,Beer,2017,6.77
Czechia,Wine,2017,2.73
Czechia,Spirits,2017,3.24
Czechia,Otheralcoholicbeverages,2017,0.0
Czechia,Alltypes,2018,12.73
Czechia,Beer,2018,6.77
Czechia,Wine,2018,2.73
Czechia,Spirits,2018,3.24
Czechia,Otheralcoholicbeverages,2018,0.0
Czechia,Alltypes,2019,12.73
Czechia,Beer,2019,6.77
Czechia,Wine,2019,2.73
Czechia,Spirits,2019,3.24
Czechia,Otheralcoholicbeverages,2019,0.0
Czechia,Alltypes,2020,11.6
Czechia,Alltypes,2021,11.6
Denmark,Alltypes,1960,
Denmark,Beer,1960,
Denmark,Wine,1960,
Denmark,Spirits,1960,
Denmark,Alltypes,1961,6.54
Denmark,Beer,1961,5.03
Denmark,Wine,1961,0.53
Denmark,Spirits,1961,0.99
Denmark,Alltypes,1962,6.56
Denmark,Beer,1962,5.05
Denmark,Wine,1962,0.56
Denmark,Spirits,1962,0.95
Denmark,Alltypes,1963,6.65
Denmark,Beer,1963,5.18
Denmark,Wine,1963,0.48
Denmark,Spirits,1963,0.99
Denmark,Alltypes,1964,7.23
Denmark,Beer,1964,5.51
Denmark,Wine,1964,0.55
Denmark,Spirits,1964,1.17
Denmark,Alltypes,1965,7.0
Denmark,Beer,1965,5.15
Denmark,Wine,1965,0.59
Denmark,Spirits,1965,1.26
Denmark,Alltypes,1966,7.67
Denmark,Beer,1966,5.81
Denmark,Wine,1966,0.6
Denmark,Spirits,1966,1.26
Denmark,Alltypes,1967,7.89
Denmark,Beer,1967,5.98
Denmark,Wine,1967,0.63
Denmark,Spirits,1967,1.28
Denmark,Alltypes,1968,8.06
Denmark,Beer,1968,6.16
Denmark,Wine,1968,0.63
Denmark,Spirits,1968,1.27
Denmark,Alltypes,1969,8.86
Denmark,Beer,1969,6.67
Denmark,Wine,1969,0.73
Denmark,Spirits,1969,1.46
Denmark,Alltypes,1970,9.58
Denmark,Beer,1970,7.07
Denmark,Wine,1970,0.85
Denmark,Spirits,1970,1.66
Denmark,Alltypes,1971,9.4
Denmark,Beer,1971,6.6
Denmark,Wine,1971,0.96
Denmark,Spirits,1971,1.84
Denmark,Alltypes,1972,10.1
Denmark,Beer,1972,7.03
Denmark,Wine,1972,1.07
Denmark,Spirits,1972,2.0
Denmark,Alltypes,1973,10.89
Denmark,Beer,1973,7.37
Denmark,Wine,1973,1.53
Denmark,Spirits,1973,1.99
Denmark,Alltypes,1974,10.68
Denmark,Beer,1974,7.25
Denmark,Wine,1974,1.38
Denmark,Spirits,1974,2.05
Denmark,Alltypes,1975,11.47
Denmark,Beer,1975,7.59
Denmark,Wine,1975,1.63
Denmark,Spirits,1975,2.25
Denmark,Alltypes,1976,11.84
Denmark,Beer,1976,7.65
Denmark,Wine,1976,1.77
Denmark,Spirits,1976,2.42
Denmark,Alltypes,1977,11.43
Denmark,Beer,1977,7.46
Denmark,Wine,1977,1.65
Denmark,Spirits,1977,2.32
Denmark,Alltypes,1978,10.91
Denmark,Beer,1978,7.48
Denmark,Wine,1978,1.71
Denmark,Spirits,1978,1.72
Denmark,Alltypes,1979,11.41
Denmark,Beer,1979,7.65
Denmark,Wine,1979,1.94
Denmark,Spirits,1979,1.82
Denmark,Alltypes,1980,11.5
Denmark,Beer,1980,7.68
Denmark,Wine,1980,1.95
Denmark,Spirits,1980,1.87
Denmark,Alltypes,1981,12.09
Denmark,Beer,1981,7.86
Denmark,Wine,1981,2.22
Denmark,Spirits,1981,2.01
Denmark,Alltypes,1982,12.47
Denmark,Beer,1982,8.03
Denmark,Wine,1982,2.39
Denmark,Spirits,1982,2.05
Denmark,Alltypes,1983,12.81
Denmark,Beer,1983,8.31
Denmark,Wine,1983,2.58
Denmark,Spirits,1983,1.92
Denmark,Alltypes,1984,12.4
Denmark,Beer,1984,8.0
Denmark,Wine,1984,2.56
Denmark,Spirits,1984,1.84
Denmark,Alltypes,1985,12.2
Denmark,Beer,1985,7.44
Denmark,Wine,1985,2.79
Denmark,Spirits,1985,1.97
Denmark,Alltypes,1986,12.26
Denmark,Beer,1986,7.67
Denmark,Wine,1986,2.66
Denmark,Spirits,1986,1.93
Denmark,Alltypes,1987,11.74
Denmark,Beer,1987,7.17
Denmark,Wine,1987,2.75
Denmark,Spirits,1987,1.82
Denmark,Alltypes,1988,11.9
Denmark,Beer,1988,7.27
Denmark,Wine,1988,2.88
Denmark,Spirits,1988,1.75
Denmark,Alltypes,1989,11.65
Denmark,Beer,1989,7.45
Denmark,Wine,1989,2.55
Denmark,Spirits,1989,1.65
Denmark,Alltypes,1990,11.85
Denmark,Beer,1990,7.45
Denmark,Wine,1990,2.82
Denmark,Spirits,1990,1.58
Denmark,Alltypes,1991,11.76
Denmark,Beer,1991,7.25
Denmark,Wine,1991,2.92
Denmark,Spirits,1991,1.59
Denmark,Alltypes,1992,11.94
Denmark,Beer,1992,7.29
Denmark,Wine,1992,3.22
Denmark,Spirits,1992,1.43
Denmark,Alltypes,1993,11.89
Denmark,Beer,1993,7.25
Denmark,Wine,1993,3.34
Denmark,Spirits,1993,1.3
Denmark,Alltypes,1994,12.14
Denmark,Beer,1994,7.34
Denmark,Wine,1994,3.48
Denmark,Spirits,1994,1.32
Denmark,Alltypes,1995,12.16
Denmark,Beer,1995,7.27
Denmark,Wine,1995,3.68
Denmark,Spirits,1995,1.21
Denmark,Alltypes,1996,12.27
Denmark,Beer,1996,7.14
Denmark,Wine,1996,3.78
Denmark,Spirits,1996,1.35
Denmark,Alltypes,1997,12.2
Denmark,Beer,1997,6.92
Denmark,Wine,1997,3.93
Denmark,Spirits,1997,1.35
Denmark,Alltypes,1998,11.69
Denmark,Beer,1998,6.41
Denmark,Wine,1998,3.91
Denmark,Spirits,1998,1.37
Denmark,Alltypes,1999,11.62
Denmark,Beer,1999,6.24
Denmark,Wine,1999,4.01
Denmark,Spirits,1999,1.37
Denmark,Alltypes,2000,11.68
Denmark,Beer,2000,5.75
Denmark,Wine,2000,4.52
Denmark,Spirits,2000,1.41
Denmark,Otheralcoholicbeverages,2000,0.0
Denmark,Alltypes,2001,11.54
Denmark,Beer,2001,5.56
Denmark,Wine,2001,4.59
Denmark,Spirits,2001,1.39
Denmark,Otheralcoholicbeverages,2001,0.0
Denmark,Alltypes,2002,11.32
Denmark,Beer,2002,5.47
Denmark,Wine,2002,4.43
Denmark,Spirits,2002,1.42
Denmark,Otheralcoholicbeverages,2002,0.0
Denmark,Alltypes,2003,11.53
Denmark,Beer,2003,5.47
Denmark,Wine,2003,4.47
Denmark,Spirits,2003,1.6
Denmark,Otheralcoholicbeverages,2003,0.0
Denmark,Alltypes,2004,11.26
Denmark,Beer,2004,5.1
Denmark,Wine,2004,4.32
Denmark,Spirits,2004,1.85
Denmark,Otheralcoholicbeverages,2004,0.0
Denmark,Alltypes,2005,11.26
Denmark,Beer,2005,5.05
Denmark,Wine,2005,4.44
Denmark,Spirits,2005,1.78
Denmark,Otheralcoholicbeverages,2005,0.0
Denmark,Alltypes,2006,11.02
Denmark,Beer,2006,4.92
Denmark,Wine,2006,4.34
Denmark,Spirits,2006,1.69
Denmark,Otheralcoholicbeverages,2006,0.07
Denmark,Alltypes,2007,10.99
Denmark,Beer,2007,4.76
Denmark,Wine,2007,4.41
Denmark,Spirits,2007,1.74
Denmark,Otheralcoholicbeverages,2007,0.07
Denmark,Alltypes,2008,10.7
Denmark,Beer,2008,4.51
Denmark,Wine,2008,4.47
Denmark,Spirits,2008,1.66
Denmark,Otheralcoholicbeverages,2008,0.06
Denmark,Alltypes,2009,10.08
Denmark,Beer,2009,4.13
Denmark,Wine,2009,4.38
Denmark,Spirits,2009,1.52
Denmark,Otheralcoholicbeverages,2009,0.05
Denmark,Alltypes,2010,10.27
Denmark,Beer,2010,3.86
Denmark,Wine,2010,4.92
Denmark,Spirits,2010,1.44
Denmark,Otheralcoholicbeverages,2010,0.05
Denmark,Alltypes,2011,10.45
Denmark,Beer,2011,3.81
Denmark,Wine,2011,5.04
Denmark,Spirits,2011,1.51
Denmark,Otheralcoholicbeverages,2011,0.1
Denmark,Alltypes,2012,9.23
Denmark,Beer,2012,3.55
Denmark,Wine,2012,4.09
Denmark,Spirits,2012,1.51
Denmark,Otheralcoholicbeverages,2012,0.08
Denmark,Alltypes,2013,9.44
Denmark,Beer,2013,3.48
Denmark,Wine,2013,4.31
Denmark,Spirits,2013,1.57
Denmark,Otheralcoholicbeverages,2013,0.07
Denmark,Alltypes,2014,9.55
Denmark,Beer,2014,3.57
Denmark,Wine,2014,4.31
Denmark,Spirits,2014,1.59
Denmark,Otheralcoholicbeverages,2014,0.08
Denmark,Alltypes,2015,9.42
Denmark,Beer,2015,3.45
Denmark,Wine,2015,4.26
Denmark,Spirits,2015,1.65
Denmark,Otheralcoholicbeverages,2015,0.07
Denmark,Alltypes,2016,9.51
Denmark,Beer,2016,3.56
Denmark,Wine,2016,4.25
Denmark,Spirits,2016,1.62
Denmark,Otheralcoholicbeverages,2016,0.08
Denmark,Alltypes,2017,9.3
Denmark,Beer,2017,3.44
Denmark,Wine,2017,4.15
Denmark,Spirits,2017,1.64
Denmark,Otheralcoholicbeverages,2017,0.08
Denmark,Alltypes,2018,9.32
Denmark,Beer,2018,3.45
Denmark,Wine,2018,4.22
Denmark,Spirits,2018,1.65
Denmark,Otheralcoholicbeverages,2018,0.0
Denmark,Alltypes,2019,9.16
Denmark,Beer,2019,3.42
Denmark,Wine,2019,4.08
Denmark,Spirits,2019,1.66
Denmark,Otheralcoholicbeverages,2019,0.0
Denmark,Alltypes,2020,9.7
Denmark,Alltypes,2021,10.4
Estonia,Alltypes,1980,
Estonia,Beer,1980,
Estonia,Wine,1980,
Estonia,Spirits,1980,
Estonia,Otheralcoholicbeverages,1980,
Estonia,Alltypes,1981,
Estonia,Beer,1981,
Estonia,Wine,1981,
Estonia,Spirits,1981,
Estonia,Otheralcoholicbeverages,1981,
Estonia,Alltypes,1982,
Estonia,Beer,1982,
Estonia,Wine,1982,
Estonia,Spirits,1982,
Estonia,Otheralcoholicbeverages,1982,
Estonia,Alltypes,1983,
Estonia,Beer,1983,
Estonia,Wine,1983,
Estonia,Spirits,1983,
Estonia,Otheralcoholicbeverages,1983,
Estonia,Alltypes,1984,
Estonia,Beer,1984,
Estonia,Wine,1984,
Estonia,Spirits,1984,
Estonia,Otheralcoholicbeverages,1984,
Estonia,Alltypes,1985,
Estonia,Beer,1985,
Estonia,Wine,1985,
Estonia,Spirits,1985,
Estonia,Otheralcoholicbeverages,1985,
Estonia,Alltypes,1986,
Estonia,Beer,1986,
Estonia,Wine,1986,
Estonia,Spirits,1986,
Estonia,Otheralcoholicbeverages,1986,
Estonia,Alltypes,1987,
Estonia,Beer,1987,
Estonia,Wine,1987,
Estonia,Spirits,1987,
Estonia,Otheralcoholicbeverages,1987,
Estonia,Alltypes,1988,
Estonia,Beer,1988,
Estonia,Wine,1988,
Estonia,Spirits,1988,
Estonia,Otheralcoholicbeverages,1988,
Estonia,Alltypes,1989,
Estonia,Beer,1989,
Estonia,Wine,1989,
Estonia,Spirits,1989,
Estonia,Otheralcoholicbeverages,1989,
Estonia,Alltypes,1990,9.84
Estonia,Beer,1990,3.15
Estonia,Wine,1990,0.0
Estonia,Spirits,1990,6.69
