LOCATION,BEVERAGE TYPES,TIME,VALUE
Belgium, Beer, 1971,8.49
Belgium, Wine, 1971,2.08
Belgium, Spirits, 1971,2.05
Bulgaria, All types, 1971,8.88
Bulgaria, Beer, 1971,2.46
Bulgaria, Wine, 1971,3.28
Bulgaria, Spirits, 1971,3.14
Czechia, All types, 1971,11.57
Czechia, Beer, 1971,7.1
Czechia, Wine, 1971,2.12
Czechia, Spirits, 1971,2.35
Denmark, All types, 1971,9.4
Denmark, Beer, 1971,6.6
Denmark, Wine, 1971,0.96
Denmark, Spirits, 1971,1.84
Finland, All types, 1971,6.39
Finland, Beer, 1971,2.78
Finland, Wine, 1971,0.76
Finland, Spirits, 1971,1.32
Finland, Other alcoholic beverages, 1971,1.53
France, All types, 1971,21.44
France, Beer, 1971,2.78
France, Wine, 1971,15.77
France, Spirits, 1971,2.89
Germany, All types, 1971,16.54
Germany, Beer, 1971,9.38
Germany, Wine, 1971,2.85
Germany, Spirits, 1971,4.31
Greece, All types, 1971,10.39
Greece, Beer, 1971,0.98
Greece, Wine, 1971,5.74
Greece, Spirits, 1971,3.67
Hungary, All types, 1971,12.79
Hungary, Beer, 1971,3.79
Hungary, Wine, 1971,5.33
Hungary, Spirits, 1971,3.67
Iceland, All types, 1971,4.88
Iceland, Beer, 1971,1.03
Iceland, Wine, 1971,0.31
Iceland, Spirits, 1971,3.54
Iceland, Other alcoholic beverages, 1971,0.0
Ireland, All types, 1971,11.13
Ireland, Beer, 1971,7.84
Ireland, Wine, 1971,0.56
Ireland, Spirits, 1971,2.14
Ireland, Other alcoholic beverages, 1971,0.59
Italy, All types, 1971,19.56
Italy, Beer, 1971,0.73
Italy, Wine, 1971,16.44
Italy, Spirits, 1971,2.39
Luxembourg, All types, 1971,18.99
Luxembourg, Beer, 1971,6.08
Luxembourg, Wine, 1971,9.31
Luxembourg, Spirits, 1971,3.6
Norway, All types, 1971,5.07
Norway, Beer, 1971,2.59
Norway, Wine, 1971,0.38
Norway, Spirits, 1971,2.1
Poland, All types, 1971,8.03
Poland, Beer, 1971,2.28
Poland, Wine, 1971,1.01
Poland, Spirits, 1971,4.74
Portugal, All types, 1971,15.95
Portugal, Beer, 1971,1.19
Portugal, Wine, 1971,14.17
Portugal, Spirits, 1971,0.59
Portugal, Other alcoholic beverages, 1971,1.33
Romania, All types, 1971,8.82
Romania, Beer, 1971,1.63
Romania, Wine, 1971,4.39
Romania, Spirits, 1971,2.8
Slovakia, All types, 1971,14.25
Slovakia, Beer, 1971,8.32
Slovakia, Wine, 1971,2.51
Slovakia, Spirits, 1971,3.42
Spain, All types, 1971,15.11
Spain, Beer, 1971,2.48
Spain, Wine, 1971,9.16
Spain, Spirits, 1971,3.47
Sweden, All types, 1971,7.77
Sweden, Beer, 1971,3.63
Sweden, Wine, 1971,0.97
Sweden, Spirits, 1971,3.17
Switzerland, All types, 1971,14.77
Switzerland, Beer, 1971,5.08
Switzerland, Wine, 1971,6.56
Switzerland, Spirits, 1971,2.67
Switzerland, Other alcoholic beverages, 1971,0.45
Ukraine, All types, 1971,
Ukraine, Beer, 1971,
Ukraine, Wine, 1971,
Ukraine, Spirits, 1971,
Albania, All types, 1970,1.77
Albania, Beer, 1970,0.47
Albania, Wine, 1970,0.51
Albania, Spirits, 1970,0.79
Austria, All types, 1970,13.4
Austria, Beer, 1970,6.5
Austria, Wine, 1970,5.2
Austria, Spirits, 1970,1.7
Belgium, All types, 1970,12.43
Belgium, Beer, 1970,8.66
Belgium, Wine, 1970,2.04
Belgium, Spirits, 1970,1.73
Bulgaria, All types, 1970,8.44
Bulgaria, Beer, 1970,2.36
Bulgaria, Wine, 1970,2.98
Bulgaria, Spirits, 1970,3.1
Czechia, All types, 1970,11.9
Czechia, Beer, 1970,6.86
Czechia, Wine, 1970,2.04
Czechia, Spirits, 1970,3.0
Denmark, All types, 1970,9.58
Denmark, Beer, 1970,7.07
Denmark, Wine, 1970,0.85
Denmark, Spirits, 1970,1.66
Finland, All types, 1970,5.84
Finland, Beer, 1970,2.69
Finland, Wine, 1970,0.7
Finland, Spirits, 1970,1.14
Finland, Other alcoholic beverages, 1970,1.31
France, All types, 1970,21.77
France, Beer, 1970,2.75
France, Wine, 1970,15.96
France, Spirits, 1970,3.06
Germany, All types, 1970,15.53
Germany, Beer, 1970,9.14
Germany, Wine, 1970,2.49
Germany, Spirits, 1970,3.9
Greece, All types, 1970,10.33
Greece, Beer, 1970,2.48
Greece, Wine, 1970,4.49
Greece, Spirits, 1970,3.36
Hungary, All types, 1970,12.4
Hungary, Beer, 1970,3.75
Hungary, Wine, 1970,5.24
Hungary, Spirits, 1970,3.41
Iceland, All types, 1970,4.57
Iceland, Beer, 1970,0.98
Iceland, Wine, 1970,0.29
Iceland, Spirits, 1970,3.3
Iceland, Other alcoholic beverages, 1970,0.0
Ireland, All types, 1970,10.58
Ireland, Beer, 1970,7.3
Ireland, Wine, 1970,0.57
Ireland, Spirits, 1970,2.12
Ireland, Other alcoholic beverages, 1970,0.59
Italy, All types, 1970,19.72
Italy, Beer, 1970,0.75
Italy, Wine, 1970,16.58
Italy, Spirits, 1970,2.39
Luxembourg, All types, 1970,18.65
Luxembourg, Beer, 1970,5.95
Luxembourg, Wine, 1970,9.22
Luxembourg, Spirits, 1970,3.48
Norway, All types, 1970,4.84
Norway, Beer, 1970,2.44
Norway, Wine, 1970,0.33
Norway, Spirits, 1970,2.07
Poland, All types, 1970,7.62
Poland, Beer, 1970,2.16
Poland, Wine, 1970,0.94
Poland, Spirits, 1970,4.52
Portugal, All types, 1970,19.89
Portugal, Beer, 1970,0.99
Portugal, Wine, 1970,18.37
Portugal, Spirits, 1970,0.52
Portugal, Other alcoholic beverages, 1970,0.92
Romania, All types, 1970,8.55
Romania, Beer, 1970,1.45
Romania, Wine, 1970,4.49
Romania, Spirits, 1970,2.6
Slovakia, All types, 1970,12.71
Slovakia, Beer, 1970,7.2
Slovakia, Wine, 1970,2.43
Slovakia, Spirits, 1970,3.08
Spain, All types, 1970,15.25
Spain, Beer, 1970,2.67
Spain, Wine, 1970,9.39
Spain, Spirits, 1970,3.19
Sweden, All types, 1970,7.86
Sweden, Beer, 1970,3.63
Sweden, Wine, 1970,0.89
Sweden, Spirits, 1970,3.34
Switzerland, All types, 1970,14.79
Switzerland, Beer, 1970,5.15
Switzerland, Wine, 1970,6.6
Switzerland, Spirits, 1970,2.57
Switzerland, Other alcoholic beverages, 1970,0.47
Ukraine, All types, 1970,
Ukraine, Beer, 1970,
Ukraine, Wine, 1970,
Ukraine, Spirits, 1970,
Albania, All types, 1969,1.73
Albania, Beer, 1969,0.54
Albania, Wine, 1969,0.47
Albania, Spirits, 1969,0.73
Austria, All types, 1969,13.0
Austria, Beer, 1969,6.4
Austria, Wine, 1969,5.0
Austria, Spirits, 1969,1.6
Belgium, All types, 1969,11.46
Belgium, Beer, 1969,8.29
Belgium, Wine, 1969,1.75
Belgium, Spirits, 1969,1.42
Bulgaria, All types, 1969,8.71
Bulgaria, Beer, 1969,2.13
Bulgaria, Wine, 1969,3.46
Bulgaria, Spirits, 1969,3.12
Czechia, All types, 1969,11.42
Czechia, Beer, 1969,6.77
Czechia, Wine, 1969,1.85
Czechia, Spirits, 1969,2.8
Denmark, All types, 1969,8.86
Denmark, Beer, 1969,6.67
Denmark, Wine, 1969,0.73
Denmark, Spirits, 1969,1.46
Finland, All types, 1969,5.72
Finland, Beer, 1969,2.86
Finland, Wine, 1969,0.65
Finland, Spirits, 1969,1.03
Finland, Other alcoholic beverages, 1969,1.18
France, All types, 1969,22.15
France, Beer, 1969,2.71
France, Wine, 1969,16.48
France, Spirits, 1969,2.96
Germany, All types, 1969,14.98
Germany, Beer, 1969,8.99
Germany, Wine, 1969,2.43
Germany, Spirits, 1969,3.55
Greece, All types, 1969,10.18
Greece, Beer, 1969,2.46
Greece, Wine, 1969,4.39
Greece, Spirits, 1969,3.33
Hungary, All types, 1969,11.77
Hungary, Beer, 1969,3.44
Hungary, Wine, 1969,5.37
Hungary, Spirits, 1969,2.96
Iceland, All types, 1969,3.91
Iceland, Beer, 1969,0.79
Iceland, Wine, 1969,0.26
Iceland, Spirits, 1969,2.86
Iceland, Other alcoholic beverages, 1969,0.0
Ireland, All types, 1969,9.17
Ireland, Beer, 1969,6.79
Ireland, Wine, 1969,0.51
Ireland, Spirits, 1969,1.87
Ireland, Other alcoholic beverages, 1969,0.0
Italy, All types, 1969,19.73
Italy, Beer, 1969,0.73
Italy, Wine, 1969,16.75
Italy, Spirits, 1969,2.25
Luxembourg, All types, 1969,18.56
Luxembourg, Beer, 1969,5.85
Luxembourg, Wine, 1969,9.46
Luxembourg, Spirits, 1969,3.26
Norway, All types, 1969,4.58
Norway, Beer, 1969,2.3
Norway, Wine, 1969,0.32
Norway, Spirits, 1969,1.96
Poland, All types, 1969,7.64
Poland, Beer, 1969,2.1
Poland, Wine, 1969,0.85
Poland, Spirits, 1969,4.69
Portugal, All types, 1969,13.99
Portugal, Beer, 1969,0.97
Portugal, Wine, 1969,12.72
Portugal, Spirits, 1969,0.29
Portugal, Other alcoholic beverages, 1969,1.25
Romania, All types, 1969,8.0
Romania, Beer, 1969,1.26
Romania, Wine, 1969,4.37
Romania, Spirits, 1969,2.38
Slovakia, All types, 1969,12.05
Slovakia, Beer, 1969,6.94
Slovakia, Wine, 1969,2.21
Slovakia, Spirits, 1969,2.9
Spain, All types, 1969,15.22
Spain, Beer, 1969,2.22
Spain, Wine, 1969,9.53
Spain, Spirits, 1969,3.47
Sweden, All types, 1969,7.75
Sweden, Beer, 1969,3.68
Sweden, Wine, 1969,0.81
Sweden, Spirits, 1969,3.26
Switzerland, All types, 1969,14.65
Switzerland, Beer, 1969,5.03
Switzerland, Wine, 1969,6.45
Switzerland, Spirits, 1969,2.68
Switzerland, Other alcoholic beverages, 1969,0.49
Ukraine, All types, 1969,
Ukraine, Beer, 1969,
Ukraine, Wine, 1969,
Ukraine, Spirits, 1969,
Albania, All types, 1968,1.44
Albania, Beer, 1968,0.53
Albania, Wine, 1968,0.36
Albania, Spirits, 1968,0.55
Austria, All types, 1968,13.2
Austria, Beer, 1968,6.8
Austria, Wine, 1968,5.0
Austria, Spirits, 1968,1.4
Belgium, All types, 1968,11.15
Belgium, Beer, 1968,7.99
Belgium, Wine, 1968,1.72
Belgium, Spirits, 1968,1.44
Bulgaria, All types, 1968,9.01
Bulgaria, Beer, 1968,1.86
Bulgaria, Wine, 1968,4.27
Bulgaria, Spirits, 1968,2.88
Czechia, All types, 1968,10.61
Czechia, Beer, 1968,6.62
Czechia, Wine, 1968,1.69
Czechia, Spirits, 1968,2.3
Denmark, All types, 1968,8.06
Denmark, Beer, 1968,6.16
Denmark, Wine, 1968,0.63
Denmark, Spirits, 1968,1.27
Finland, All types, 1968,3.93
Finland, Beer, 1968,1.28
Finland, Wine, 1968,0.65
Finland, Spirits, 1968,0.93
Finland, Other alcoholic beverages, 1968,1.07
France, All types, 1968,22.48
France, Beer, 1968,2.67
France, Wine, 1968,16.94
France, Spirits, 1968,2.87
Germany, All types, 1968,14.04
Germany, Beer, 1968,8.34
Germany, Wine, 1968,2.37
Germany, Spirits, 1968,3.34
Greece, All types, 1968,10.15
Greece, Beer, 1968,2.4
Greece, Wine, 1968,4.12
Greece, Spirits, 1968,3.63
Hungary, All types, 1968,10.64
Hungary, Beer, 1968,3.27
Hungary, Wine, 1968,4.88
Hungary, Spirits, 1968,2.49
Iceland, All types, 1968,3.87
Iceland, Beer, 1968,0.82
Iceland, Wine, 1968,0.26
Iceland, Spirits, 1968,2.79
Iceland, Other alcoholic beverages, 1968,0.0
Ireland, All types, 1968,8.77
Ireland, Beer, 1968,6.56
Ireland, Wine, 1968,0.49
Ireland, Spirits, 1968,1.72
Ireland, Other alcoholic beverages, 1968,0.0
Italy, All types, 1968,19.71
Italy, Beer, 1968,0.71
Italy, Wine, 1968,16.89
Italy, Spirits, 1968,2.12
Luxembourg, All types, 1968,18.26
Luxembourg, Beer, 1968,5.5
Luxembourg, Wine, 1968,9.65
Luxembourg, Spirits, 1968,3.1
Norway, All types, 1968,4.39
Norway, Beer, 1968,2.15
Norway, Wine, 1968,0.29
Norway, Spirits, 1968,1.95
Poland, All types, 1968,7.41
Poland, Beer, 1968,2.02
Poland, Wine, 1968,0.77
Poland, Spirits, 1968,4.61
Portugal, All types, 1968,18.32
Portugal, Beer, 1968,0.73
Portugal, Wine, 1968,17.35
Portugal, Spirits, 1968,0.23
Portugal, Other alcoholic beverages, 1968,1.16
Romania, All types, 1968,7.66
Romania, Beer, 1968,1.21
Romania, Wine, 1968,4.33
Romania, Spirits, 1968,2.12
Slovakia, All types, 1968,11.16
Slovakia, Beer, 1968,6.72
Slovakia, Wine, 1968,2.04
Slovakia, Spirits, 1968,2.4
Spain, All types, 1968,14.91
Spain, Beer, 1968,2.28
Spain, Wine, 1968,9.45
Spain, Spirits, 1968,3.18
Sweden, All types, 1968,7.22
Sweden, Beer, 1968,3.26
Sweden, Wine, 1968,0.74
Sweden, Spirits, 1968,3.22
Switzerland, All types, 1968,14.23
Switzerland, Beer, 1968,4.94
Switzerland, Wine, 1968,6.22
Switzerland, Spirits, 1968,2.53
Switzerland, Other alcoholic beverages, 1968,0.54
Ukraine, All types, 1968,
Ukraine, Beer, 1968,
Ukraine, Wine, 1968,
Ukraine, Spirits, 1968,
Albania, All types, 1967,1.17
Albania, Beer, 1967,0.49
Albania, Wine, 1967,0.19
Albania, Spirits, 1967,0.49
Austria, All types, 1967,13.1
Austria, Beer, 1967,6.5
Austria, Wine, 1967,4.8
Austria, Spirits, 1967,1.8
Belgium, All types, 1967,10.73
Belgium, Beer, 1967,7.94
Belgium, Wine, 1967,1.53
Belgium, Spirits, 1967,1.26
Bulgaria, All types, 1967,7.84
Bulgaria, Beer, 1967,1.74
Bulgaria, Wine, 1967,3.39
Bulgaria, Spirits, 1967,2.71
Czechia, All types, 1967,10.64
Czechia, Beer, 1967,6.81
Czechia, Wine, 1967,1.97
Czechia, Spirits, 1967,1.86
Denmark, All types, 1967,7.89
Denmark, Beer, 1967,5.98
Denmark, Wine, 1967,0.63
Denmark, Spirits, 1967,1.28
Finland, All types, 1967,3.63
Finland, Beer, 1967,1.01
Finland, Wine, 1967,0.62
Finland, Spirits, 1967,0.93
Finland, Other alcoholic beverages, 1967,1.07
France, All types, 1967,23.05
France, Beer, 1967,2.73
France, Wine, 1967,16.97
France, Spirits, 1967,3.35
Germany, All types, 1967,13.51
Germany, Beer, 1967,8.21
Germany, Wine, 1967,2.42
Germany, Spirits, 1967,2.88
Greece, All types, 1967,10.09
Greece, Beer, 1967,2.4
Greece, Wine, 1967,4.56
Greece, Spirits, 1967,3.13
Hungary, All types, 1967,10.42
Hungary, Beer, 1967,3.2
Hungary, Wine, 1967,4.83
Hungary, Spirits, 1967,2.39
Iceland, All types, 1967,4.42
Iceland, Beer, 1967,0.94
Iceland, Wine, 1967,0.27
Iceland, Spirits, 1967,3.21
Iceland, Other alcoholic beverages, 1967,0.0
Ireland, All types, 1967,8.02
Ireland, Beer, 1967,6.0
Ireland, Wine, 1967,0.47
Ireland, Spirits, 1967,1.54
Ireland, Other alcoholic beverages, 1967,0.0
Italy, All types, 1967,19.01
Italy, Beer, 1967,0.69
Italy, Wine, 1967,16.2
Italy, Spirits, 1967,2.12
Luxembourg, All types, 1967,18.28
Luxembourg, Beer, 1967,5.47
Luxembourg, Wine, 1967,9.69
Luxembourg, Spirits, 1967,3.11
Norway, All types, 1967,4.15
Norway, Beer, 1967,1.99
Norway, Wine, 1967,0.28
Norway, Spirits, 1967,1.88
Poland, All types, 1967,6.94
Poland, Beer, 1967,1.96
Poland, Wine, 1967,0.73
Poland, Spirits, 1967,4.25
Portugal, All types, 1967,17.03
Portugal, Beer, 1967,0.65
Portugal, Wine, 1967,16.09
Portugal, Spirits, 1967,0.29
Portugal, Other alcoholic beverages, 1967,1.16
Romania, All types, 1967,7.12
Romania, Beer, 1967,1.16
Romania, Wine, 1967,3.96
Romania, Spirits, 1967,2.0
Slovakia, All types, 1967,10.81
Slovakia, Beer, 1967,6.46
Slovakia, Wine, 1967,2.4
Slovakia, Spirits, 1967,1.95
Spain, All types, 1967,14.54
Spain, Beer, 1967,2.1
Spain, Wine, 1967,9.26
Spain, Spirits, 1967,3.18
Sweden, All types, 1967,6.96
Sweden, Beer, 1967,2.87
Sweden, Wine, 1967,0.69
Sweden, Spirits, 1967,3.4
Switzerland, All types, 1967,14.19
Switzerland, Beer, 1967,5.15
Switzerland, Wine, 1967,6.32
Switzerland, Spirits, 1967,2.27
Switzerland, Other alcoholic beverages, 1967,0.45
Ukraine, All types, 1967,
Ukraine, Beer, 1967,
Ukraine, Wine, 1967,
Ukraine, Spirits, 1967,
Albania, All types, 1966,1.03
Albania, Beer, 1966,0.51
Albania, Wine, 1966,0.13
Albania, Spirits, 1966,0.38
Austria, All types, 1966,12.4
Austria, Beer, 1966,6.5
Austria, Wine, 1966,4.7
Austria, Spirits, 1966,1.2
Belgium, All types, 1966,10.3
Belgium, Beer, 1966,7.65
Belgium, Wine, 1966,1.4
Belgium, Spirits, 1966,1.25
Bulgaria, All types, 1966,7.31
Bulgaria, Beer, 1966,1.53
Bulgaria, Wine, 1966,3.23
Bulgaria, Spirits, 1966,2.55
Czechia, All types, 1966,10.49
Czechia, Beer, 1966,6.76
Czechia, Wine, 1966,2.07
Czechia, Spirits, 1966,1.66
Denmark, All types, 1966,7.67
Denmark, Beer, 1966,5.81
Denmark, Wine, 1966,0.6
Denmark, Spirits, 1966,1.26
Finland, All types, 1966,3.46
Finland, Beer, 1966,0.88
Finland, Wine, 1966,0.58
Finland, Spirits, 1966,0.93
Finland, Other alcoholic beverages, 1966,1.07
France, All types, 1966,23.32
France, Beer, 1966,2.71
France, Wine, 1966,17.23
France, Spirits, 1966,3.38
Germany, All types, 1966,13.59
Germany, Beer, 1966,8.14
Germany, Wine, 1966,2.41
Germany, Spirits, 1966,3.04
Greece, All types, 1966,10.1
Greece, Beer, 1966,2.45
Greece, Wine, 1966,4.13
Greece, Spirits, 1966,3.52
Hungary, All types, 1966,9.58
Hungary, Beer, 1966,3.0
Hungary, Wine, 1966,4.32
Hungary, Spirits, 1966,2.26
Iceland, All types, 1966,4.2
Iceland, Beer, 1966,0.78
Iceland, Wine, 1966,0.25
Iceland, Spirits, 1966,3.17
Iceland, Other alcoholic beverages, 1966,0.0
Ireland, All types, 1966,7.87
Ireland, Beer, 1966,5.95
Ireland, Wine, 1966,0.45
Ireland, Spirits, 1966,1.47
Ireland, Other alcoholic beverages, 1966,0.0
Italy, All types, 1966,18.73
Italy, Beer, 1966,0.65
Italy, Wine, 1966,16.1
Italy, Spirits, 1966,1.98
Luxembourg, All types, 1966,18.46
Luxembourg, Beer, 1966,5.43
Luxembourg, Wine, 1966,9.82
Luxembourg, Spirits, 1966,3.21
Norway, All types, 1966,3.96
Norway, Beer, 1966,1.91
Norway, Wine, 1966,0.25
Norway, Spirits, 1966,1.8
Poland, All types, 1966,6.57
Poland, Beer, 1966,1.84
Poland, Wine, 1966,0.71
Poland, Spirits, 1966,4.02
Portugal, All types, 1966,16.9
Portugal, Beer, 1966,0.61
Portugal, Wine, 1966,16.01
Portugal, Spirits, 1966,0.29
Portugal, Other alcoholic beverages, 1966,1.35
Romania, All types, 1966,7.27
Romania, Beer, 1966,1.08
Romania, Wine, 1966,4.37
Romania, Spirits, 1966,1.82
Slovakia, All types, 1966,11.18
Slovakia, Beer, 1966,6.87
Slovakia, Wine, 1966,2.55
Slovakia, Spirits, 1966,1.76
Spain, All types, 1966,16.03
Spain, Beer, 1966,1.82
Spain, Wine, 1966,10.08
Spain, Spirits, 1966,4.13
Sweden, All types, 1966,6.75
Sweden, Beer, 1966,2.74
Sweden, Wine, 1966,0.64
Sweden, Spirits, 1966,3.37
Switzerland, All types, 1966,14.22
Switzerland, Beer, 1966,5.09
Switzerland, Wine, 1966,6.15
Switzerland, Spirits, 1966,2.43
Switzerland, Other alcoholic beverages, 1966,0.55
Ukraine, All types, 1966,
Ukraine, Beer, 1966,
Ukraine, Wine, 1966,
Ukraine, Spirits, 1966,
Albania, All types, 1965,1.04
Albania, Beer, 1965,0.5
Albania, Wine, 1965,0.21
Albania, Spirits, 1965,0.33
Austria, All types, 1965,11.6
Austria, Beer, 1965,6.0
Austria, Wine, 1965,4.0
Austria, Spirits, 1965,1.6
Belgium, All types, 1965,10.76
Belgium, Beer, 1965,7.67
Belgium, Wine, 1965,1.62
Belgium, Spirits, 1965,1.47
Bulgaria, All types, 1965,7.25
Bulgaria, Beer, 1965,1.38
Bulgaria, Wine, 1965,3.52
Bulgaria, Spirits, 1965,2.35
Czechia, All types, 1965,10.18
Czechia, Beer, 1965,6.52
Czechia, Wine, 1965,2.25
Czechia, Spirits, 1965,1.41
Denmark, All types, 1965,7.0
Denmark, Beer, 1965,5.15
Denmark, Wine, 1965,0.59
Denmark, Spirits, 1965,1.26
Finland, All types, 1965,3.28
Finland, Beer, 1965,0.78
Finland, Wine, 1965,0.53
Finland, Spirits, 1965,0.91
Finland, Other alcoholic beverages, 1965,1.06
France, All types, 1965,23.37
France, Beer, 1965,2.63
France, Wine, 1965,17.39
France, Spirits, 1965,3.35
Germany, All types, 1965,14.0
Germany, Beer, 1965,7.88
Germany, Wine, 1965,2.6
Germany, Spirits, 1965,3.52
Greece, All types, 1965,9.99
Greece, Beer, 1965,2.45
Greece, Wine, 1965,4.24
Greece, Spirits, 1965,3.3
Hungary, All types, 1965,9.53
Hungary, Beer, 1965,2.88
Hungary, Wine, 1965,4.7
Hungary, Spirits, 1965,1.95
Iceland, All types, 1965,3.79
Iceland, Beer, 1965,0.76
Iceland, Wine, 1965,0.23
Iceland, Spirits, 1965,2.8
Iceland, Other alcoholic beverages, 1965,0.0
Ireland, All types, 1965,7.7
Ireland, Beer, 1965,5.74
Ireland, Wine, 1965,0.42
Ireland, Spirits, 1965,1.54
Ireland, Other alcoholic beverages, 1965,0.0
Italy, All types, 1965,18.42
Italy, Beer, 1965,0.57
Italy, Wine, 1965,16.0
Italy, Spirits, 1965,1.85
Luxembourg, All types, 1965,18.69
Luxembourg, Beer, 1965,5.25
Luxembourg, Wine, 1965,10.0
Luxembourg, Spirits, 1965,3.44
Norway, All types, 1965,3.84
Norway, Beer, 1965,1.85
Norway, Wine, 1965,0.22
Norway, Spirits, 1965,1.77
Poland, All types, 1965,6.29
Poland, Beer, 1965,1.74
Poland, Wine, 1965,0.77
Poland, Spirits, 1965,3.78
Portugal, All types, 1965,19.53
Portugal, Beer, 1965,0.5
Portugal, Wine, 1965,18.74
Portugal, Spirits, 1965,0.29
Portugal, Other alcoholic beverages, 1965,1.34
Romania, All types, 1965,7.18
Romania, Beer, 1965,0.98
Romania, Wine, 1965,4.44
Romania, Spirits, 1965,1.76
Slovakia, All types, 1965,11.03
Slovakia, Beer, 1965,6.75
Slovakia, Wine, 1965,2.77
Slovakia, Spirits, 1965,1.51
Spain, All types, 1965,14.59
Spain, Beer, 1965,1.61
Spain, Wine, 1965,9.54
Spain, Spirits, 1965,3.44
Sweden, All types, 1965,6.56
Sweden, Beer, 1965,2.56
Sweden, Wine, 1965,0.6
Sweden, Spirits, 1965,3.4
Switzerland, All types, 1965,
Switzerland, Beer, 1965,
Switzerland, Wine, 1965,
Switzerland, Spirits, 1965,
Switzerland, Other alcoholic beverages, 1965,
Ukraine, All types, 1965,
Ukraine, Beer, 1965,
Ukraine, Wine, 1965,
Ukraine, Spirits, 1965,
Albania, All types, 1964,1.04
Albania, Beer, 1964,0.52
Albania, Wine, 1964,0.26
Albania, Spirits, 1964,0.26
Austria, All types, 1964,10.7
Austria, Beer, 1964,6.0
Austria, Wine, 1964,3.1
Austria, Spirits, 1964,1.6
Belgium, All types, 1964,10.48
Belgium, Beer, 1964,7.93
Belgium, Wine, 1964,1.33
Belgium, Spirits, 1964,1.22
Bulgaria, All types, 1964,6.52
Bulgaria, Beer, 1964,1.15
Bulgaria, Wine, 1964,3.09
Bulgaria, Spirits, 1964,2.28
Czechia, All types, 1964,9.36
Czechia, Beer, 1964,6.1
Czechia, Wine, 1964,1.99
Czechia, Spirits, 1964,1.27
Denmark, All types, 1964,7.23
Denmark, Beer, 1964,5.51
Denmark, Wine, 1964,0.55
Denmark, Spirits, 1964,1.17
Finland, All types, 1964,3.1
Finland, Beer, 1964,0.69
Finland, Wine, 1964,0.49
Finland, Spirits, 1964,0.89
Finland, Other alcoholic beverages, 1964,1.03
France, All types, 1964,23.96
France, Beer, 1964,2.76
France, Wine, 1964,17.91
France, Spirits, 1964,3.29
Germany, All types, 1964,13.71
Germany, Beer, 1964,7.85
Germany, Wine, 1964,2.77
Germany, Spirits, 1964,3.08
Greece, All types, 1964,9.82
Greece, Beer, 1964,2.26
Greece, Wine, 1964,4.41
Greece, Spirits, 1964,3.15
Hungary, All types, 1964,10.21
Hungary, Beer, 1964,2.78
Hungary, Wine, 1964,4.94
Hungary, Spirits, 1964,2.49
Iceland, All types, 1964,3.64
Iceland, Beer, 1964,0.74
Iceland, Wine, 1964,0.22
Iceland, Spirits, 1964,2.68
Iceland, Other alcoholic beverages, 1964,0.0
Ireland, All types, 1964,7.67
Ireland, Beer, 1964,5.82
Ireland, Wine, 1964,0.4
Ireland, Spirits, 1964,1.45
Ireland, Other alcoholic beverages, 1964,0.0
Italy, All types, 1964,17.75
Italy, Beer, 1964,0.55
Italy, Wine, 1964,15.09
Italy, Spirits, 1964,2.11
Luxembourg, All types, 1964,18.84
Luxembourg, Beer, 1964,5.31
Luxembourg, Wine, 1964,10.34
Luxembourg, Spirits, 1964,3.19
Norway, All types, 1964,3.7
Norway, Beer, 1964,1.77
Norway, Wine, 1964,0.21
Norway, Spirits, 1964,1.72
Poland, All types, 1964,6.16
Poland, Beer, 1964,1.75
Poland, Wine, 1964,0.79
Poland, Spirits, 1964,3.52
Portugal, All types, 1964,19.37
Portugal, Beer, 1964,0.39
Portugal, Wine, 1964,18.63
Portugal, Spirits, 1964,0.34
Portugal, Other alcoholic beverages, 1964,1.28
Romania, All types, 1964,7.03
Romania, Beer, 1964,0.91
Romania, Wine, 1964,4.42
Romania, Spirits, 1964,1.7
Slovakia, All types, 1964,10.21
Slovakia, Beer, 1964,6.42
Slovakia, Wine, 1964,2.45
Slovakia, Spirits, 1964,1.34
Spain, All types, 1964,13.88
Spain, Beer, 1964,1.49
Spain, Wine, 1964,9.5
Spain, Spirits, 1964,2.89
Sweden, All types, 1964,6.36
Sweden, Beer, 1964,2.49
Sweden, Wine, 1964,0.59
Sweden, Spirits, 1964,3.28
Switzerland, All types, 1964,
Switzerland, Beer, 1964,
Switzerland, Wine, 1964,
Switzerland, Spirits, 1964,
Switzerland, Other alcoholic beverages, 1964,
Ukraine, All types, 1964,
Ukraine, Beer, 1964,
Ukraine, Wine, 1964,
Ukraine, Spirits, 1964,
Albania, All types, 1963,0.91
Albania, Beer, 1963,0.52
Albania, Wine, 1963,0.19
Albania, Spirits, 1963,0.2
Austria, All types, 1963,9.8
Austria, Beer, 1963,5.5
Austria, Wine, 1963,3.0
Austria, Spirits, 1963,1.3
Belgium, All types, 1963,9.88
Belgium, Beer, 1963,7.64
Belgium, Wine, 1963,1.01
Belgium, Spirits, 1963,1.23
Bulgaria, All types, 1963,7.25
Bulgaria, Beer, 1963,1.22
Bulgaria, Wine, 1963,3.5
Bulgaria, Spirits, 1963,2.53
Czechia, All types, 1963,9.06
Czechia, Beer, 1963,6.15
Czechia, Wine, 1963,1.58
Czechia, Spirits, 1963,1.33
Denmark, All types, 1963,6.65
Denmark, Beer, 1963,5.18
Denmark, Wine, 1963,0.48
Denmark, Spirits, 1963,0.99
