Country Name,Year,Life Expectancy
Italy,1962,69.149756097561
Lithuania,1962,69.0953658536585
Luxembourg,1962,68.1051707317073
Latvia,1962,69.430487804878
Moldova,1962,61.922
North Macedonia,1962,57.5233414634146
Montenegro,1962,65.8979756097561
Netherlands,1962,73.3239024390244
Norway,1962,73.4480487804878
Poland,1962,67.4268292682927
Portugal,1962,64.1810243902439
Romania,1962,65.2556585365854
Slovenia,1962,68.9780487804878
Sweden,1962,73.3504878048781
Ukraine,1962,69.3345853658537
Albania,1963,57.844
Andorra,1963,
Austria,1963,69.4436585365854
Belgium,1963,70.0514634146342
Bulgaria,1963,70.3092682926829
Bosnia and Herzegovina,1963,63.274
Belarus,1963,69.7097804878049
Switzerland,1963,71.1875609756098
Czechia,1963,70.3043902439025
Germany,1963,69.9140731707317
Denmark,1963,72.4004878048781
Spain,1963,69.6812195121951
Estonia,1963,69.2101219512195
Finland,1963,69.0126829268293
France,1963,70.5146341463415
United Kingdom,1963,70.8268292682927
Greece,1963,70.6105365853659
Croatia,1963,66.8558048780488
Hungary,1963,68.8741463414634
Ireland,1963,70.2300975609756
Iceland,1963,73.0429268292683
Israel,1963,
Italy,1963,69.2480487804878
Lithuania,1963,70.2043902439024
Luxembourg,1963,68.7219268292683
Latvia,1963,69.8290243902439
Moldova,1963,62.355
North Macedonia,1963,56.6993414634146
Montenegro,1963,66.8162195121951
Netherlands,1963,73.3370731707317
Norway,1963,73.0775609756098
Poland,1963,68.3756097560976
Portugal,1963,64.7883902439024
Romania,1963,67.0717073170732
Slovenia,1963,68.6219512195122
Sweden,1963,73.5553658536585
Ukraine,1963,69.7874878048781
Albania,1964,58.983
Andorra,1964,
Austria,1964,69.9219512195122
